CodigoCombustible,NombreEstacion,Dirección,Ciudad,Estado,AccesoPublico,Latitud,Longitud,IDEstacion
ELEC,Price Chopper,1060 Madison Ave,Albany,NY,True,42.664671,-73.790463,68579
CNG,Clean and Green CNG Technologies Corp,3004 N Main St Ext,Jamestown,NY,True,42.128286,-79.239695,68608
ELEC,Fuccillo Nissan,3893 Route 31,Liverpool,NY,True,43.185219,-76.242663,70451
ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,Latham,NY,True,42.76943,-73.754611,70452
ELEC,Fuccillo Nissan,3893 Route 31,Liverpool,NY,False,43.185219,-76.242663,70460
ELEC,SUNY ONEONTA SUNY ONEONTA,24-26 Ravine Pkwy N,Oneonta,NY,True,42.469481,-75.065723,71024
CNG,Clean Energy - Islip Resource Recovery Agency,4001 Veterans Memorial Hwy,Ronkonkoma,NY,True,40.78642,-73.105125,71421
E85,Citgo,1249 Montauk Hwy,Oakdale,NY,True,40.742087,-73.130834,72095
ELEC,Rechler Equity,85 S Service Rd,Plainview,NY,False,40.7865204,-73.4521865,72670
ELEC,Hampton Inn - Schenectady,450 State St,Schenectady,NY,True,42.8121531,-73.9409169,72907
ELEC,Hampton Inn - Albany,10 Ulenski Dr,Albany,NY,True,42.724676,-73.7954479,72909
ELEC,Hampton Inn - British American Blvd,45 British American Blvd,Latham,NY,True,42.768177,-73.82062,72918
ELEC,Hampton Inn - Clifton Park,620 Plank Rd,Clifton Park,NY,True,42.865495,-73.778228,72921
ELEC,Price Chopper Plaza,1395 New Scotland Rd,Slingerlands,NY,True,42.638663,-73.857186,72970
ELEC,Davidson Nissan,18423 Route 11,Watertown,NY,True,43.932998,-75.936638,74631
ELEC,Vision Nissan,2409 Rochester Rd,Canandaigua,NY,True,42.916433,-77.300722,74632
ELEC,United Parcel Service,643 W 43rd St,New York,NY,False,40.762442,-74.000055,74648
LPG,Lictus Keystone,8799 W Main St,Clymer,NY,True,42.020413,-79.634017,75105
LPG,Ideal Bottle Gas,9 Pinehurst Dr,Bellport,NY,True,40.806551,-72.947099,75475
CNG,American Natural Gas,1145 Chili Ave,Gates,NY,True,43.139294,-77.666717,75843
CNG,American Natural Gas,7253 Oswego Rd,Liverpool,NY,True,43.120271,-76.220444,75845
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,Rochester,NY,True,43.08779,-77.674413,75944
CNG,Clean Energy - Bronx NY,1361 Ryawa Ave,Bronx,NY,True,40.805695,-73.880803,77158
ELEC,Calverton National Cemetery,210 Princeton Blvd,Calverton,NY,False,40.924144,-72.816045,77665
ELEC,SUNation Solar Systems,171 Remington Blvd,Ronkonkoma,NY,False,40.79009,-73.130392,78416
ELEC,Meier's Creek Brewing Co,33 Rippleton Rd,Cazenovia,NY,True,42.919517,-75.86605,79175
E85,Conoco,1121 Pennsylvania Ave,Brooklyn,NY,True,40.653468,-73.886256,79194
CNG,Trillium,750-770 Zerega Ave,Bronx,NY,False,40.82289,-73.841375,79256
CNG,Trillium,1000 Military Rd,Buffalo,NY,False,42.958917,-78.890221,79257
CNG,Trillium,48-05 Grand Ave,Maspeth,NY,False,40.7174297,-73.9224295,79258
ELEC,Bob Johnson Chevrolet,1271 W Ridge Rd,Rochester,NY,True,43.203546,-77.661537,80871
ELEC,Peconic Lane Community Center,1170 Peconic Ln,Peconic,NY,True,41.0437,-72.4568,80873
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,Churchville,NY,True,43.099649,-77.897024,81608
HY,Air Liquide,797 Peninsula Blvd,Hempstead,NY,True,40.69261,-73.631777,81818
ELEC,Fairport Electric,43 Lift Bridge Ln E,Fairport,NY,True,43.10187,-77.43936,82260
ELEC,Davidson Ford,3690 State Route 31,Clay,NY,True,43.181259,-76.256973,82355
ELEC,Romeo Chevrolet,1665 Ulster Ave,Lake Katrine,NY,True,41.980335,-73.990256,85682
ELEC,Catamount Ski,78 Catamount Rd,Hillsdale,NY,True,42.171859,-73.477728,85949
ELEC,Koeppel Nissan,74-15 Northern Blvd,Jackson Heights,NY,True,40.755072,-73.892094,85969
ELEC,Maguire Nissan,716 W Genesee,Syracuse,NY,True,43.053474,-76.163547,85970
ELEC,Honest Weight Co-op,100 Watervliet Ave,Albany,NY,True,42.678984,-73.782529,86199
ELEC,Marbletown Community Center,3562 Main St,Stone Ridge,NY,True,41.852574,-74.139946,86200
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,Binghamton,NY,True,42.099763,-75.935148,86715
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Livonia,NY,True,42.821089,-77.668047,87725
E85,Valero - Hospital Road,151 Hospital Rd,East Patchogue,NY,True,40.78558542800852,-72.97819467724611,87863
E85,JOE'S KWIK MARTS #0471,31 S West St,Homer,NY,True,42.634261,-76.19144,87865
E85,Valero - Newburgh,209 S Plank Rd,Newburgh,NY,True,41.526785,-74.071415,87880
ELEC,Long Island Welcome Center,I-495 E,Dix Hills,NY,True,40.802658,-73.316725,87914
ELEC,Lakeland Park,11 Foreman St,Cazenovia,NY,True,42.929429,-75.859296,88340
ELEC,North Creek Heads in Beds,191 Main St,North Creek,NY,True,43.69475,-73.985344,88498
ELEC,Davidson Chevrolet Cadillac Buick GMC of Rome,5871 Rome-Taberg Rd,Rome,NY,False,43.232936,-75.496866,89914
ELEC,Price Chopper,3863 Route 31,Liverpool,NY,True,43.18835,-76.2455,91865
E85,Conoco,466 Rockaway Turnpike,Cedarhurst,NY,True,40.628163,-73.736919,92019
E85,Mobil - Fishkill,5 Schuyler Blvd,Fishkill,NY,True,41.527946,-73.891745,92029
E85,Shamrock,17 Merrick Rd,Baldwin,NY,True,40.651271,-73.604003,92042
ELEC,Village of Sodus,14-16 Mill St,Sodus,NY,True,43.235555,-77.061621,92116
ELEC,Fairport North - Main Parking,80 N Main St,Fairport,NY,True,43.104278,-77.440851,94576
ELEC,Calspan Corp Flight Research Center,2041 Niagara Falls Blvd,Niagara Falls,NY,True,43.09971,-78.939097,94826
ELEC,Town of Dickinson,531 Old Front St,Binghamton,NY,True,42.11978,-75.912473,94828
ELEC,Metro North Train Station - Southeast,4 Independent Way,Brewster,NY,True,41.416405,-73.624373,94829
ELEC,Parking Garage,2478 Jerome Ave,Bronx,NY,True,40.863131,-73.900529,94830
ELEC,Parking Garage,59 Paidge Ave,Brooklyn,NY,True,40.737171,-73.949257,94831
ELEC,Brooklyn Navy Yard,63 Flushing Ave,Brooklyn,NY,True,40.698235,-73.975114,94832
ELEC,Village of Champlain,1104 Route 9,Champlain,NY,True,44.983225,-73.444864,94835
ELEC,The Lovett Group,109-15 14th Ave,College Point,NY,True,40.785772,-73.857401,94836
ELEC,Cortlandt Train Station,2 Memorial Dr,Cortlandt Manor,NY,True,41.244889,-73.92333,94837
ELEC,Fair Haven Public Works,14523 Cayuga St,Fair Haven,NY,True,43.319653,-76.698558,94838
ELEC,New York Power Authority - Blenheim-Gilboa Project,397 Power Plant Access Rd,Gilboa,NY,True,42.44229,-74.447636,94840
ELEC,Marriott Hauppauge,850 Veterans Memorial Hwy,Hauppauge,NY,True,40.819636,-73.204528,94841
ELEC,Office Building,40 Newbridge Rd,Hicksville,NY,True,40.76828,-73.528019,94842
ELEC,Homer Recreation Department,53 S Main St,Homer,NY,True,42.63465,-76.178589,94843
ELEC,Spectrum,133-19 Atlantic Ave,Jamaica,NY,True,40.696909,-73.816114,94844
ELEC,Central Parking Corp,15 W 5th St,Jamestown,NY,True,42.097522,-79.242525,94845
ELEC,Delancey & Essex Municipal Parking Garage,107 Essex St,Manhattan,NY,True,40.719051,-73.988181,94848
ELEC,Marcellus Village Police Department,6 Slocombe Ave,Marcellus,NY,True,42.98282,-76.34141,94849
ELEC,Hilton,598 Broadhollow Rd,Melville,NY,True,40.76379,-73.423658,94850
ELEC,New York State Department of Transportation - Exit 14 Park & Ride,367 NY-59,Nanuet,NY,True,41.10363490203234,-74.02818166137693,94851
ELEC,Sky Zone Trampoline Park,33 LeCount Pl,New Rochelle,NY,True,40.911315,-73.779296,94853
ELEC,Spectrum,401 W 219th St,New York,NY,True,40.87121,-73.911616,94854
ELEC,Residence Inn - Marriott Poughkeepsie,2525 South St,Poughkeepsie,NY,True,41.660699,-73.932808,94855
ELEC,New York State Department of Transportation - Taste NY Market,4640 Taconic State Pkwy N,Lagrangeville,NY,True,41.656857,-73.789422,94856
ELEC,Courtyard Marriott,631 Midland Ave,Rye,NY,True,40.989535,-73.672445,94858
ELEC,Homewood Suites,3368 S Broadway,Saratoga Springs,NY,True,43.05419501266957,-73.78681016931154,94859
ELEC,Spectrum,100 Cable Way,Staten Island,NY,False,40.630898,-74.168358,94861
ELEC,Stony Brook University,100 Nicolls Rd,Stony Brook,NY,True,40.913685,-73.116048,94862
ELEC,Residence Inn,6420 Yorktown Cir,Syracuse,NY,True,43.09077,-76.088086,94863
ELEC,Westchester County Department of Health,134 Main St,White Plains,NY,True,41.031941,-73.769376,94865
ELEC,Office Building,50 Haarlem Ave,White Plains,NY,False,41.051099,-73.771738,94867
ELEC,Windsor Town Court Room,124 Main St,Windsor,NY,True,42.077966,-75.639472,94868
ELEC,Art Delta New York,25-20 Brooklyn Queens Expy,Woodside,NY,True,40.763053,-73.902931,94869
ELEC,City of Yonkers,40 S Broadway,Yonkers,NY,True,40.932276,-73.897606,94870
ELEC,Yonkers Parking Authority,8 Buena Vista Ave,Yonkers,NY,True,40.93427,-73.902149,94871
ELEC,Central Parking - Tower 31,9 W 31st Street,New York,NY,True,40.747098,-73.986641,95069
ELEC,iPark - Paradise Garage,62-60 99th Street,Rego Park,NY,True,40.733347,-73.858012,95270
ELEC,Tribeca Park,400 Chambers St,New York,NY,False,40.717717,-74.015049,96646
ELEC,Tony Mangino Mitsubishi,1658 Route 9,Clifton Park,NY,True,42.858085,-73.762909,98431
ELEC,Environmental Protection Agency,290 Broadway,New York,NY,False,40.714723,-74.005143,98674
ELEC,United States Marine Corps,605 Stewart Ave,Garden City,NY,False,40.729637,-73.615008,98692
E85,Speedway,1898 Whitehaven Rd,Grand Island,NY,True,43.021206,-78.962025,98772
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Hamburg,NY,True,42.746772,-78.852481,98836
ELEC,Village of Waterville - West Main Street,115 W Main St,Waterville,NY,True,42.930765,-75.38053,99360
ELEC,Nissan of Staten Island,1976 Hylan Blvd,Staten Island,NY,True,40.581432,-74.097694,99500
ELEC,New York State Department of Environmental Conservation - Stony Brook,50 Circle Rd,Stony Brook,NY,False,40.910066,-73.124122,99538
ELEC,Town of Veteran,4049 Watkins Rd,Millport,NY,True,42.250834,-76.838332,99950
ELEC,Colonie Center - Tesla Supercharger,131 Colonie Center,Albany,NY,True,42.710356,-73.819109,102325
ELEC,The Spot Restaurant - Tesla Supercharger,1062 Front Street,Binghamton,NY,True,42.145542,-75.902081,102326
ELEC,North 12 Parking (at the William Vale) - Tesla Supercharger,113 N. 12th Street,Brooklyn,NY,True,40.721853,-73.956658,102327
ELEC,Shops at Main / Transit - Tesla Supercharger,4455  Transit Road,Buffalo,NY,True,42.968675,-78.69568,102328
ELEC,Stewart’s Shop - Tesla Supercharger,2300 Salt Point Turnpike,Clinton Corners,NY,True,41.825379,-73.770409,102329
ELEC,Crossgates Mall - Tesla Supercharger,1 Crossgates Mall Road,Guilderland,NY,True,42.68869,-73.853254,102330
ELEC,QuickChek - Tesla Supercharger,640 Washington Ave.,Kingston,NY,True,41.941893,-74.027428,102331
ELEC,Holiday Inn - Tesla Supercharger,441 Electronics Parkway,Liverpool,NY,True,43.102424,-76.187446,102332
ELEC,New Roc Garage - Tesla Supercharger,33 LeCount Place and Huguenot Street,New Rochelle,NY,True,40.912547,-73.780488,102333
ELEC,Mott Street Parking - Tesla Supercharger,106 Mott Street,New York,NY,True,40.717522,-73.997302,102334
ELEC,W 75th Parking Garage - Tesla Supercharger,201 W 75th Street,New York,NY,True,40.780976,-73.980414,102335
ELEC,E 47th Street - Tesla Supercharger,212 East 47th Street,New York,NY,True,40.753356,-73.971685,102336
ELEC,125 Victory Hwy - Tesla Supercharger,125 Victory Hwy,Painted Post,NY,True,42.170757,-77.108063,102338
ELEC,Country Pointe Plainview - Tesla Supercharger,1427 Old Country Road,Plainview,NY,True,40.779854,-73.450709,102339
ELEC,Champlain Centre - Tesla Supercharger,60 Smithfield Blvd.,Plattsburgh,NY,True,44.704537,-73.491829,102340
ELEC,JFK Airport Travel Plaza - Tesla Supercharger,150th Ave and 147th St,Queens,NY,True,40.66179,-73.79282,102341
ELEC,Aviation Mall - Tesla Supercharger,578 Aviation Road,Queensbury,NY,True,43.328388,-73.679992,102342
ELEC,Cafe Crust - Tesla Supercharger,850 County Road 39,Southampton,NY,True,40.891909,-72.426995,102343
ELEC,Green Acres Commons - Tesla Supercharger,"2034 Green Acres Mall, Sunrise Highway",Valley Stream,NY,True,40.664127,-73.7251,102344
ELEC,Sheraton Tarrytown Hotel - Tesla Supercharger,600 White Plains Road,Tarrytown,NY,True,41.0615,-73.836457,102346
ELEC,North Utica Shopping Center - Tesla Supercharger,50 Auert Ave.,Utica,NY,True,43.113878,-75.206857,102347
ELEC,Eastview Mall - Tesla Supercharger,7979 Pittsford Victor Rd,Victor,NY,True,43.028655,-77.440128,102348
ELEC,del Lago Resort and Casino - Tesla Supercharger,1133 Route 414,Waterloo,NY,True,42.969252,-76.846005,102349
ELEC,Salmon Run Mall - Tesla Supercharger,21182 Salmon Run Mall Loop W,Watertown,NY,True,43.979585,-75.954114,102350
ELEC,Westchester's Ridge Hill - Tesla Supercharger,Archer Street,Yonkers,NY,True,40.963395,-73.854936,102351
E85,Conoco,248-2 Jericho Turnpike,Floral Park,NY,True,40.725681,-73.718546,102587
LPG,Mirabito Fuels,3200 Old Vestal Rd,Vestal,NY,True,42.1031455784432,-75.9985083263893,103196
ELEC,Village of Lima,7327 E Main St,Lima,NY,True,42.905519,-77.611086,103810
ELEC,Village of Cherry Valley,2 Genesee St,Cherry Valley,NY,True,42.797294,-74.758022,104135
ELEC,WCS NS1 BOSTON RD,Boston Rd,Bronx,NY,True,40.846205,-73.876513,104341
ELEC,Western New York Welcome Center,2182 Alvin Rd,Grand Island,NY,True,43.01931644111694,-78.97480837406613,104725
ELEC,Augspurger Ramp,362 Pearl St,Buffalo,NY,True,42.889784,-78.874463,104726
ELEC,Main Place Ramp,221 Pearl St,Buffalo,NY,True,42.883926,-78.87605,104727
ELEC,Fernbach Ramp,200 Pearl St,Buffalo,NY,True,42.884991,-78.876036,104728
ELEC,Turner Ramp,1 Perkins Dr,Buffalo,NY,True,42.885934,-78.879364,104729
ELEC,Douglas Development,1 Seneca Dr,Buffalo,NY,False,42.879878,-78.875574,104730
ELEC,Adam Ramp,343 Washington St,Buffalo,NY,True,42.883894,-78.873775,104731
ELEC,TownePlace Suites - Buffalo Airport,4265 Genesee St,Buffalo,NY,True,42.93057,-78.728499,104733
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,Buffalo,NY,True,42.932067,-78.88137,104734
ELEC,Town of Danby - Town Hall,1830 Danby Rd,Danby,NY,True,42.354047,-76.481886,104824
ELEC,Southern Tier Welcome Center,2 Route 81 N,Kirkwood,NY,True,42.020139,-75.780637,104977
ELEC,Queensbury Rest Area - Northbound,368 Big Boom Rd,Queensbury,NY,True,43.273451,-73.674594,104978
ELEC,Mohawk Ramp,477 Washington St,Buffalo,NY,True,42.887468,-78.872406,105187
ELEC,AAA Albany - Tesla Destination,618 Delaware Ave,Albany,NY,True,42.636441,-73.791489,114878
ELEC,Troutbeck - Tesla Destination,515 Leedsville Rd,Amenia,NY,True,41.855019,-73.515167,114879
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd,Aquebogue,NY,True,40.94872520718034,-72.60259362432862,114880
ELEC,Astoria Central Parking - Tesla Destination,31-57 31st St,Astoria,NY,True,40.762763,-73.924473,114881
ELEC,Peppermint's Restaurant - Tesla Destination,244 E Main St,Avon,NY,True,42.910883,-77.735952,114882
ELEC,DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,Binghamton,NY,True,42.101763,-75.914203,114883
ELEC,Scotttech - Tesla Destination,336 Court St,Binghamton,NY,True,42.103472,-75.892293,114884
ELEC,Fairfield Inn by Marriott Binghamton - Tesla Destination,864 Upper Front St,Binghamton,NY,True,42.130103,-75.905801,114885
ELEC,Hunt County Vineyards - Tesla Destination,4021 Italy Hill Rd,Branchport,NY,True,42.591377,-77.172899,114886
ELEC,Point Place Casino - Tesla Destination,450-452 NY-31,Bridgeport,NY,True,43.154875,-75.965306,114887
ELEC,Century Parking Corp - Tesla Destination,2600 Netherland Ave,Bronx,NY,True,40.878611,-73.914792,114888
ELEC,Standard Parking 1360 Fulton Street - Tesla Destination,1360  Fulton St,Brooklyn,NY,True,40.679983,-73.946504,114889
ELEC,Standard Parking 15 Metrotech - Tesla Destination,15 Metrotech Ctr S,Brooklyn,NY,True,40.693317,-73.9871,114890
ELEC,Quik Park Armory Parking Inc. - Tesla Destination,172 Vanderbilt,Brooklyn,NY,True,40.692372,-73.969893,114891
ELEC,Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,Brooklyn,NY,True,40.689411,-73.978741,114892
ELEC,iPark 22/34 N 6th Garage Corp - Tesla Destination,22 N 5th St,Brooklyn,NY,True,40.718794,-73.962594,114893
ELEC,iPark 247 N 7th Street - Tesla Destination,249 N 7th St,Brooklyn,NY,True,40.716085,-73.954508,114894
ELEC,Parkright 257 Gold Street - Tesla Destination,257  Gold St,Brooklyn,NY,True,40.696871,-73.983002,114895
ELEC,Standard Parking Pierepoint Plaza - Tesla Destination,300 Cadman,Brooklyn,NY,True,40.695115,-73.990993,114896
ELEC,Enterprise 309 Gold Street - Tesla Destination,309 Gold St,Brooklyn,NY,True,40.695013,-73.982843,114897
ELEC,iPark NYC 2234 North 6th - Tesla Destination,34 North 6th St,Brooklyn,NY,True,40.719756,-73.962933,114898
ELEC,Standard Parking 1 Metrotech - Tesla Destination,351 Jay St,Brooklyn,NY,True,40.693216,-73.986716,114900
ELEC,GGMC Belltel Car Park - Tesla Destination,356  Bridge St,Brooklyn,NY,True,40.692645,-73.985451,114901
ELEC,Quik Park 365 Management LLC - Tesla Destination,365 Bond St,Brooklyn,NY,True,40.677433,-73.990299,114902
ELEC,GMC 388 Bridge Street - Tesla Destination,388 Bridge St,Brooklyn,NY,True,40.691652,-73.985733,114903
ELEC,Quik Park Brooklyn Bridge LLC - Tesla Destination,4 Joralemon St,Brooklyn,NY,True,40.693949,-74.00025,114904
ELEC,Rapidpark 44 State Street - Tesla Destination,44 State St,Brooklyn,NY,True,40.691871,-73.998307,114905
ELEC,Park Kwik LLC 50 Washington St. - Tesla Destination,45 Main St,Brooklyn,NY,True,40.702769,-73.990584,114906
ELEC,Kings County Parking - Tesla Destination,581 Clarkson Ave,Brooklyn,NY,True,40.656148,-73.940355,114907
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,Brooklyn,NY,True,40.702241,-73.995539,114908
ELEC,City Parking Linc Garage - Tesla Destination,62 Northside Piers,Brooklyn,NY,True,40.71955,-73.96413,114909
ELEC,"Littleman Driggs Parking, LLC - Tesla Destination",626  Driggs Ave,Brooklyn,NY,True,40.715405,-73.958638,114910
ELEC,GGMC Parking 66 Rockwell Pl Garage - Tesla Destination,66 Rockwell Pl,Brooklyn,NY,True,40.68806,-73.979449,114911
ELEC,Standard Parking 200 Cadman Plaza West - Tesla Destination,75 Henry St,Brooklyn,NY,True,40.698807,-73.991859,114912
ELEC,GGMC Parking 75 Smith St Garage - Tesla Destination,75 Smith St,Brooklyn,NY,True,40.688799,-73.988642,114913
ELEC,Standard Parking 2 Metrotech - Tesla Destination,8 Metrotech Ctr S,Brooklyn,NY,True,40.692919,-73.987193,114914
ELEC,Quik Park 81 Fleet Place LLC - Tesla Destination,81 Fleet Pl,Brooklyn,NY,True,40.693208,-73.981326,114915
ELEC,Rapidpark 906 Union Street - Tesla Destination,906 Union St,Brooklyn,NY,True,40.672726,-73.971664,114916
ELEC,MPG 100 Jay Street - Tesla Destination,100 Jay St,Brooklyn,NY,True,40.702004,-73.987053,114917
ELEC,imPark 101 Bedford Ave - Tesla Destination,101  Bedford Ave,Brooklyn,NY,True,40.720014,-73.95455,114918
ELEC,The William Vale Hotel - Tesla Destination,111 N 12th St,Brooklyn,NY,True,40.722362,-73.957208,114919
ELEC,Holiday Inn Express Canandaigua - Finger Lakes - Tesla Destination,330 Eastern Blvd,Canandaigua,NY,True,42.878166,-77.255793,114920
ELEC,Best Western University Inn - Tesla Destination,90 E Main St,Canton,NY,True,44.596265,-75.149319,114921
ELEC,Glenmere Mansion - Tesla Destination,634 Pine Hill Rd,Chester,NY,True,41.338768,-74.322712,114922
ELEC,The Fern Lodge - Tesla Destination,46 Fiddlehead Bay Rd,Chestertown,NY,True,43.625316,-73.850472,114923
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,Clarence,NY,True,42.980201,-78.595784,114924
ELEC,"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",16 Chestnut St,Cooperstown,NY,True,42.70163,-74.926982,114925
ELEC,Fairfield Inn by Marriott Corning Riverside - Tesla Destination,3 S Buffalo St,Corning,NY,True,42.153255,-77.080389,114926
ELEC,Comfort Inn - Tesla Destination,66 W Pulteney St,Corning,NY,True,42.150849,-77.064055,114927
ELEC,Storm King Tavern and Golf Club - Tesla Destination,18 Ridge Rd,Cornwall,NY,True,41.429428,-74.028204,114928
ELEC,Hampton Inn Cortland - Tesla Destination,26 River St,Cortland,NY,True,42.606836,-76.164117,114929
ELEC,"Country Inn & Suites By Carlson, Cortland, NY - Tesla Destination",3707 State Rte 281,Cortland,NY,True,42.58651636556208,-76.21167520104979,114930
ELEC,The Farmhouse Bed and Breakfast - Tesla Destination,1855 Depot Ln,Cutchogue,NY,True,41.015587,-72.489904,114931
ELEC,River Spring Lodge - Tesla Destination,1961 Church Rd,Darien Center,NY,True,42.86245,-78.34496,114932
ELEC,Culinary Arts Center at Auburn Watson - Tesla Destination,3295 Walden Ave,Depew,NY,True,42.911728,-78.694835,114933
ELEC,The FLX Wienery - Tesla Destination,5090 Highway 14,Dundee,NY,True,42.519115,-76.922429,114935
ELEC,Hampton Inn East Aurora - Tesla Destination,49 Olean St,East Aurora,NY,True,42.766365,-78.608141,114936
ELEC,Hampton Inn LaGuardia Airport - Tesla Destination,102-40 Ditmars Blvd,East Elmhurst,NY,True,40.767871,-73.867659,114937
ELEC,Luce Ristorante - Tesla Destination,1053 Oyster Bay Rd,East Norwich,NY,True,40.843546,-73.532489,114938
ELEC,MPG The Shops at Skyview - Tesla Destination,40-24 College Point Blvd,Flushing,NY,True,40.756893,-73.834158,114939
ELEC,Sylvan Pinnacle Garage - Tesla Destination,112-01 Queens Blvd,Forest Hills,NY,True,40.726421,-73.851406,114940
ELEC,"Inn at Lake Joseph, a Select Registry Property - Tesla Destination",162 Saint Josephs Rd,Forestburgh,NY,True,41.589244,-74.713261,114941
ELEC,Hampton Inn Garden City - Tesla Destination,1 North Ave,Garden City,NY,True,40.741668,-73.609459,114943
ELEC,Tuthilltown Spirits - Tesla Destination,14 Gristmill Ln,Gardiner,NY,True,41.687197,-74.175388,114944
ELEC,The Garrison and Highlands Country Club - Tesla Destination,1 Snakehill Rd,Garrison,NY,True,41.381167,-73.912428,114945
ELEC,Hawthorne Valley - Tesla Destination,330 Country Rte 21C,Ghent,NY,True,42.270437,-73.593885,114946
ELEC,Greenporter Hotel - Tesla Destination,326 Front St,Greenport,NY,True,41.101654,-72.364242,114947
ELEC,Peppermints Restaurant - Tesla Destination,4870 W Henrietta Rd,Henrietta,NY,True,43.055362,-77.65315,114948
ELEC,Hudson Valley Rail Trail Depot - Tesla Destination,101 New Paltz Rd,Highland,NY,True,41.733972,-73.974846,114949
ELEC,Town of Lloyd Municipal Parking Lot - Tesla Destination,39 Main St,Highland,NY,True,41.720133,-73.964807,114950
