Año,Fabricante,Modelo,ClaseVehículo,TipoCombustible,EficienciaConv,EficienciaAlt,CO2(g/pm),HibridoEnchufable,RangoAutonomia,CostoCombustible
2020,Lexus,UX 200,Midsize Cars,Regular Gasoline,33.0,0.0,271.0,False,0.0,1600.0
2020,Audi,A8 L,Large Cars,Premium Gasoline,18.0,0.0,495.0,False,0.0,3650.0
2020,Hyundai,Ioniq,Large Cars,Regular Gasoline,55.0,0.0,163.0,False,0.0,950.0
2020,Hyundai,Sonata,Large Cars,Regular Gasoline,31.0,0.0,293.0,False,0.0,1700.0
2020,Lincoln,Continental  AWD,Large Cars,Regular Gasoline,19.0,0.0,462.0,False,0.0,2800.0
2020,Tesla,Model 3 Standard Range,Midsize Cars,Electricity,131.0,0.0,0.0,False,220.0,550.0
2020,Tesla,Model 3 Long Range Performance AWD (20in),Midsize Cars,Electricity,113.0,0.0,0.0,False,299.0,650.0
2020,Tesla,Model X Performance (22in Wheels),Standard Sport Utility Vehicle 4WD,Electricity,79.0,0.0,0.0,False,272.0,900.0
2020,Tesla,Model X Standard Range,Standard Sport Utility Vehicle 4WD,Electricity,101.0,0.0,0.0,False,258.0,700.0
2020,Hyundai,Ioniq Plug-in Hybrid,Midsize Cars,Regular Gasoline,52.0,119.0,74.0,True,0.0,1000.0
2020,Karma,Revero GT (21-inch wheels),Subcompact Cars,Premium Gasoline,26.0,70.0,70.0,False,0.0,2500.0
2019,RUF Automobile,RUFTURBO12/CTR3/CTR2017,Two Seaters,Premium Gasoline,18.0,0.0,497.0,False,0.0,3650.0
2020,Honda,CR-V AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,305.0,False,0.0,1850.0
2020,Infiniti,QX80 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,579.0,False,0.0,4350.0
2020,Audi,RS3,Subcompact Cars,Premium Gasoline,23.0,0.0,392.0,False,0.0,2850.0
2020,Kia,Niro,Small Station Wagons,Regular Gasoline,49.0,0.0,183.0,False,0.0,1100.0
2020,Lexus,RC 350,Subcompact Cars,Premium Gasoline,23.0,0.0,388.0,False,0.0,2850.0
2020,Lexus,RC 300,Subcompact Cars,Premium Gasoline,24.0,0.0,363.0,False,0.0,2700.0
2020,Dodge,Challenger SRT,Midsize Cars,Premium Gasoline,16.0,0.0,546.0,False,0.0,4100.0
2020,Dodge,Challenger SRT,Midsize Cars,Premium Gasoline,16.0,0.0,567.0,False,0.0,4100.0
2020,Dodge,Challenger,Midsize Cars,Premium Gasoline,18.0,0.0,500.0,False,0.0,3650.0
2020,Dodge,Charger Widebody,Large Cars,Premium Gasoline,18.0,0.0,500.0,False,0.0,3650.0
2020,Ford,Ranger 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,22.0,0.0,404.0,False,0.0,2400.0
2020,Ford,Ranger 2WD Incomplete,Special Purpose Vehicle 2WD,Regular Gasoline,18.0,0.0,485.0,False,0.0,2950.0
2020,Mazda,CX-9 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,391.0,False,0.0,2300.0
2020,GMC,Acadia AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,374.0,False,0.0,2300.0
2020,Mercedes-Benz,GLE580 4matic,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,0.0,470.0,False,0.0,3450.0
2020,Audi,A5 quattro,Subcompact Cars,Premium Gasoline,27.0,0.0,329.0,False,0.0,2400.0
2020,Audi,A5 Cabriolet quattro,Subcompact Cars,Premium Gasoline,26.0,0.0,337.0,False,0.0,2500.0
2020,Land Rover,Range Rover PHEV,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,42.0,260.0,True,0.0,3450.0
2020,Land Rover,Range Rover Sport PHEV,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,42.0,260.0,True,0.0,3450.0
2020,Toyota,Highlander AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2020,Ford,GT,Two Seaters,Premium Gasoline,14.0,0.0,632.0,False,0.0,4650.0
2020,Mercedes-Benz,SLC300,Two Seaters,Premium Gasoline,27.0,0.0,332.0,False,0.0,2400.0
2020,Roush Performance,Stage 3 Mustang,Subcompact Cars,Premium Gasoline,14.0,0.0,618.0,False,0.0,4650.0
2020,Dodge,Charger,Large Cars,Midgrade Gasoline,19.0,0.0,466.0,False,0.0,3200.0
2020,Mercedes-Benz,AMG S65,Large Cars,Premium Gasoline,16.0,0.0,574.0,False,0.0,4100.0
2020,Ram,1500 Classic 2WD,Standard Pickup Trucks 2WD,Midgrade Gasoline,17.0,0.0,513.0,False,0.0,3550.0
2020,Honda,Ridgeline AWD,Standard Pickup Trucks 4WD,Regular Gasoline,21.0,0.0,433.0,False,0.0,2550.0
2020,Bentley,Continental GT Convertible,Minicompact Cars,Premium Gasoline,15.0,0.0,601.0,False,0.0,4350.0
2020,Porsche,911 Carrera 4 Cabriolet,Minicompact Cars,Premium Gasoline,20.0,0.0,443.0,False,0.0,3250.0
2020,Bentley,Continental GT,Subcompact Cars,Premium Gasoline,15.0,0.0,586.0,False,0.0,4350.0
2020,Dodge,Grand Caravan,Minivan - 2WD,Regular Gasoline,20.0,0.0,445.0,False,0.0,2650.0
2020,Mazda,CX-30 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,334.0,False,0.0,2050.0
2020,Volkswagen,Jetta,Compact Cars,Regular Gasoline,34.0,0.0,263.0,False,0.0,1550.0
2020,Volkswagen,Jetta,Compact Cars,Regular Gasoline,34.0,0.0,262.0,False,0.0,1550.0
2020,Mazda,MX-5,Two Seaters,Premium Gasoline,29.0,0.0,305.0,False,0.0,2250.0
2020,Buick,Encore GX FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,28.0,0.0,318.0,False,0.0,1900.0
2020,BMW,X6 M,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,582.0,False,0.0,4350.0
2020,Mazda,2,Compact Cars,Regular Gasoline,34.0,0.0,264.0,False,0.0,1550.0
2020,Nissan,Titan 2WD,Standard Pickup Trucks 2WD,Premium Gasoline,18.0,0.0,490.0,False,0.0,3650.0
2020,Volkswagen,Atlas Cross Sport 4motion,Small Sport Utility Vehicle 4WD,Regular Gasoline,19.0,0.0,480.0,False,0.0,2800.0
2020,Volkswagen,Atlas 4motion,Standard Sport Utility Vehicle 4WD,Regular Gasoline,19.0,0.0,480.0,False,0.0,2800.0
2020,BMW,M235i xDrive,Compact Cars,Premium Gasoline,26.0,0.0,335.0,False,0.0,2500.0
2020,Cadillac,CT4 AWD,Compact Cars,Premium Gasoline,26.0,0.0,343.0,False,0.0,2500.0
2020,Cadillac,CT4,Compact Cars,Premium Gasoline,27.0,0.0,327.0,False,0.0,2400.0
2020,Cadillac,CT5,Midsize Cars,Premium Gasoline,21.0,0.0,412.0,False,0.0,3100.0
2020,Cadillac,CT5 V,Midsize Cars,Premium Gasoline,21.0,0.0,412.0,False,0.0,3100.0
2020,Toyota,Highlander Hybrid AWD LTD/PLAT,Standard Sport Utility Vehicle 4WD,Regular Gasoline,35.0,0.0,251.0,False,0.0,1500.0
2021,Jaguar,F-Type S Coupe,Two Seaters,Premium Gasoline,22.0,0.0,407.0,False,0.0,2950.0
2021,Jaguar,F-Type S Convertible,Two Seaters,Premium Gasoline,22.0,0.0,407.0,False,0.0,2950.0
2021,Volkswagen,Atlas,Small Sport Utility Vehicle 2WD,Regular Gasoline,19.0,0.0,461.0,False,0.0,2800.0
2020,Porsche,Cayenne S Coupe,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,0.0,460.0,False,0.0,3450.0
2021,Kia,Soul,Small Station Wagons,Regular Gasoline,27.0,0.0,332.0,False,0.0,1950.0
2020,Kia,Niro Electric,Small Station Wagons,Electricity,112.0,0.0,0.0,False,239.0,650.0
2020,Ford,F150 2WD BASE PAYLOAD LT TIRE,Standard Pickup Trucks 2WD,Diesel,24.0,0.0,424.0,False,0.0,2450.0
2020,Ford,F150 Pickup 4WD XL/XLT,Standard Pickup Trucks 4WD,Diesel,24.0,0.0,430.0,False,0.0,2450.0
2021,Chevrolet,Trailblazer FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,29.0,0.0,302.0,False,0.0,1850.0
2021,MINI,Cooper S Convertible,Minicompact Cars,Premium Gasoline,29.0,0.0,307.0,False,0.0,2250.0
2021,MINI,Cooper S Convertible,Minicompact Cars,Premium Gasoline,26.0,0.0,336.0,False,0.0,2500.0
2021,MINI,Cooper Hardtop 4 door,Subcompact Cars,Premium Gasoline,31.0,0.0,280.0,False,0.0,2100.0
2021,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium Gasoline,27.0,0.0,329.0,False,0.0,2400.0
2021,MINI,John Cooper Works GP,Subcompact Cars,Premium Gasoline,26.0,0.0,334.0,False,0.0,2500.0
2021,Honda,Insight Touring,Compact Cars,Regular Gasoline,48.0,0.0,184.0,False,0.0,1100.0
2021,Hyundai,Veloster,Compact Cars,Regular Gasoline,30.0,0.0,296.0,False,0.0,1750.0
2021,Chevrolet,Colorado ZR2 4WD,Small Pickup Trucks 4WD,Regular Gasoline,17.0,0.0,510.0,False,0.0,3100.0
2021,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular Gasoline,21.0,0.0,431.0,False,0.0,2550.0
2021,Volkswagen,Atlas 4motion,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,412.0,False,0.0,2400.0
2020,Audi,SQ8,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,518.0,False,0.0,3850.0
2020,Nissan,Leaf SV/SL (62 kW-hr battery pack),Midsize Cars,Electricity,104.0,0.0,0.0,False,215.0,700.0
2020,Audi,Q7,Standard Sport Utility Vehicle 4WD,Premium Gasoline,21.0,0.0,425.0,False,0.0,3100.0
2020,BMW,i3 with Range Extender,Subcompact Cars,Premium Gasoline,31.0,100.0,22.0,False,0.0,2100.0
2021,Honda,Pilot FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,388.0,False,0.0,2300.0
2020,Bentley,Mulsanne,Midsize Cars,Premium Gasoline,12.0,0.0,749.0,False,0.0,5450.0
2021,Toyota,Corolla,Compact Cars,Regular Gasoline,33.0,0.0,267.0,False,0.0,1600.0
2021,Toyota,Corolla,Compact Cars,Regular Gasoline,33.0,0.0,271.0,False,0.0,1600.0
2021,Toyota,Corolla,Compact Cars,Regular Gasoline,32.0,0.0,277.0,False,0.0,1650.0
2021,Lexus,LC 500,Subcompact Cars,Premium Gasoline,19.0,0.0,473.0,False,0.0,3450.0
2021,Hyundai,Kona AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,27.0,0.0,326.0,False,0.0,1950.0
2021,Kia,Sportage AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,390.0,False,0.0,2300.0
2021,Hyundai,Palisade AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,426.0,False,0.0,2550.0
2020,Nissan,Frontier 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,20.0,0.0,445.0,False,0.0,2650.0
2021,GMC,Yukon XL 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,18.0,0.0,492.0,False,0.0,2950.0
2021,GMC,Yukon XL 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,558.0,False,0.0,4100.0
2021,Chevrolet,Trax AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,344.0,False,0.0,2050.0
2021,BMW,745e xDrive,Large Cars,Premium Gasoline,22.0,56.0,245.0,True,0.0,2950.0
2020,McLaren Automotive,720S Coupe,Two Seaters,Premium Gasoline,18.0,0.0,513.0,False,0.0,3650.0
2020,Mercedes-Benz,AMG CLA45 4matic,Compact Cars,Premium Gasoline,23.0,0.0,382.0,False,0.0,2850.0
2020,Land Rover,Defender 110,Standard Sport Utility Vehicle 4WD,Premium Gasoline,18.0,0.0,492.0,False,0.0,3650.0
2021,Volvo,V90 FWD,Midsize Station Wagons,Premium Gasoline,26.0,0.0,339.0,False,0.0,2500.0
2021,Buick,Encore GX AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,330.0,False,0.0,1900.0
2021,Volvo,XC60 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,0.0,375.0,False,0.0,2700.0
2021,Volvo,XC40 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,25.0,0.0,359.0,False,0.0,2600.0
2021,Land Rover,Range Rover Sport,Standard Sport Utility Vehicle 4WD,Diesel,24.0,0.0,412.0,False,0.0,2450.0
2021,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,440.0,False,0.0,3250.0
2021,MINI,Cooper Convertible,Minicompact Cars,Premium Gasoline,30.0,0.0,292.0,False,0.0,2200.0
2021,Subaru,Impreza Sport 5-Door,Small Station Wagons,Regular Gasoline,25.0,0.0,351.0,False,0.0,2100.0
2021,Subaru,Impreza Sport 5-Door,Small Station Wagons,Regular Gasoline,30.0,0.0,292.0,False,0.0,1750.0
2020,Porsche,Cayman S,Two Seaters,Premium Gasoline,21.0,0.0,423.0,False,0.0,3100.0
2020,Porsche,Cayman S,Two Seaters,Premium Gasoline,22.0,0.0,410.0,False,0.0,2950.0
2020,Porsche,Cayman T,Two Seaters,Premium Gasoline,22.0,0.0,394.0,False,0.0,2950.0
2020,Polestar,1,Minicompact Cars,Premium Gasoline,26.0,58.0,93.0,True,0.0,2500.0
2021,Toyota,Corolla Hatchback,Compact Cars,Regular Gasoline,35.0,0.0,251.0,False,0.0,1500.0
2021,BMW,740i xDrive,Large Cars,Premium Gasoline,23.0,0.0,387.0,False,0.0,2850.0
2021,Chevrolet,Colorado ZR2 4WD,Small Pickup Trucks 4WD,Diesel,19.0,0.0,525.0,False,0.0,3100.0
2021,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Diesel,22.0,0.0,455.0,False,0.0,2650.0
2021,Infiniti,QX80 2WD,Standard Sport Utility Vehicle 2WD,Premium Gasoline,16.0,0.0,554.0,False,0.0,4100.0
2020,Mercedes-Benz,GLC350e 4matic,Small Sport Utility Vehicle 4WD,Premium Gasoline,25.0,68.0,176.0,True,0.0,2600.0
2021,Ferrari,812 Superfast,Two Seaters,Premium Gasoline,13.0,0.0,661.0,False,0.0,5050.0
2021,Lamborghini,Huracan Spyder,Two Seaters,Premium Gasoline,15.0,0.0,597.0,False,0.0,4350.0
2021,Lamborghini,Huracan 2WD,Two Seaters,Premium Gasoline,15.0,0.0,596.0,False,0.0,4350.0
2021,Lamborghini,Huracan Spyder 2WD,Two Seaters,Premium Gasoline,15.0,0.0,596.0,False,0.0,4350.0
2021,Ferrari,Portofino M,Minicompact Cars,Premium Gasoline,19.0,0.0,471.0,False,0.0,3450.0
2021,Kia,Stinger AWD,Midsize Cars,Premium Gasoline,24.0,0.0,368.0,False,0.0,2700.0
2021,Hyundai,Sonata Hybrid,Large Cars,Regular Gasoline,47.0,0.0,189.0,False,0.0,1150.0
2021,Subaru,Forester AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,309.0,False,0.0,1850.0
2020,Tesla,Model Y Performance AWD (21in Wheels),Small Sport Utility Vehicle 4WD,Electricity,111.0,0.0,0.0,False,291.0,650.0
2021,MINI,Cooper S Countryman,Midsize Cars,Premium Gasoline,28.0,0.0,321.0,False,0.0,2350.0
2021,MINI,Cooper S Countryman All4,Midsize Cars,Premium Gasoline,26.0,0.0,341.0,False,0.0,2500.0
2021,MINI,JCW Countryman All4,Midsize Cars,Premium Gasoline,26.0,0.0,343.0,False,0.0,2500.0
2021,Rolls-Royce,Wraith,Midsize Cars,Premium Gasoline,14.0,0.0,624.0,False,0.0,4650.0
2021,Rolls-Royce,Wraith Black Badge,Midsize Cars,Premium Gasoline,14.0,0.0,624.0,False,0.0,4650.0
2021,Genesis,G90 AWD,Large Cars,Premium Gasoline,20.0,0.0,460.0,False,0.0,3250.0
2021,Genesis,G90 AWD,Large Cars,Premium Gasoline,18.0,0.0,488.0,False,0.0,3650.0
2021,Rolls-Royce,Phantom,Large Cars,Premium Gasoline,14.0,0.0,615.0,False,0.0,4650.0
2021,Subaru,Legacy AWD,Large Cars,Regular Gasoline,27.0,0.0,330.0,False,0.0,1950.0
2021,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,350.0,False,0.0,2100.0
2021,BMW,X6 sDrive40i,Standard Sport Utility Vehicle 2WD,Premium Gasoline,23.0,0.0,383.0,False,0.0,2850.0
2021,BMW,X5 xDrive40i,Standard Sport Utility Vehicle 4WD,Premium Gasoline,23.0,0.0,389.0,False,0.0,2850.0
2021,BMW,X6 M,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,586.0,False,0.0,4350.0
2021,BMW,X6 M Competition,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,586.0,False,0.0,4350.0
2021,BMW,M240i Convertible,Subcompact Cars,Premium Gasoline,24.0,0.0,366.0,False,0.0,2700.0
2021,Chevrolet,Camaro,Subcompact Cars,Premium Gasoline,16.0,0.0,571.0,False,0.0,4100.0
2021,GMC,Acadia FWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,349.0,False,0.0,2100.0
2021,GMC,Acadia AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,362.0,False,0.0,2200.0
2021,BMW,840i Coupe,Subcompact Cars,Premium Gasoline,25.0,0.0,347.0,False,0.0,2600.0
2021,BMW,840i xDrive Convertible,Subcompact Cars,Premium Gasoline,23.0,0.0,387.0,False,0.0,2850.0
2021,BMW,530i xDrive,Midsize Cars,Premium Gasoline,27.0,0.0,330.0,False,0.0,2400.0
2021,Toyota,Avalon,Midsize Cars,Regular Gasoline,25.0,0.0,352.0,False,0.0,2100.0
2021,Toyota,Avalon AWD,Midsize Cars,Regular Gasoline,28.0,0.0,315.0,False,0.0,1900.0
2021,Jeep,Gladiator 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,466.0,False,0.0,2800.0
2021,Jeep,Wrangler Rubic 4dr EcoDiesel 4WD,Small Sport Utility Vehicle 4WD,Diesel,23.0,0.0,442.0,False,0.0,2550.0
2021,Toyota,RAV4 AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,301.0,False,0.0,1850.0
2021,Lexus,RX 450h L AWD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,29.0,0.0,305.0,False,0.0,2250.0
2021,Toyota,4Runner 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,17.0,0.0,515.0,False,0.0,3100.0
2021,Volvo,V60 AWD PHEV,Small Station Wagons,Premium Gasoline,30.0,69.0,155.0,True,0.0,2200.0
2021,Toyota,GR Supra,Two Seaters,Premium Gasoline,28.0,0.0,321.0,False,0.0,2350.0
2021,Aston Martin,DB11 V12,Minicompact Cars,Premium Gasoline,18.0,0.0,497.0,False,0.0,3650.0
2021,Audi,S4,Compact Cars,Premium Gasoline,23.0,0.0,380.0,False,0.0,2850.0
2021,Toyota,Tundra 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,15.0,0.0,601.0,False,0.0,3550.0
2021,Toyota,Tundra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,14.0,0.0,635.0,False,0.0,3800.0
2021,Volkswagen,Tiguan,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,353.0,False,0.0,2100.0
2021,Audi,A8 L,Large Cars,Premium Gasoline,23.0,53.0,213.0,True,0.0,2850.0
2021,BMW,430i Coupe,Subcompact Cars,Premium Gasoline,29.0,0.0,304.0,False,0.0,2250.0
2021,Mercedes-Benz,A220 4matic,Subcompact Cars,Premium Gasoline,28.0,0.0,316.0,False,0.0,2350.0
2021,Mazda,3 4-Door 2WD,Compact Cars,Regular Gasoline,31.0,0.0,287.0,False,0.0,1700.0
2021,Mazda,3 4-Door 2WD,Compact Cars,Regular Gasoline,30.0,0.0,299.0,False,0.0,1750.0
2021,Hyundai,Elantra,Midsize Cars,Regular Gasoline,35.0,0.0,257.0,False,0.0,1500.0
2021,Mazda,3 5-Door 2WD,Midsize Cars,Regular Gasoline,29.0,0.0,304.0,False,0.0,1850.0
2021,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2021,Jeep,Cherokee 4WD Active Drive II,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2021,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Premium Gasoline,18.0,0.0,493.0,False,0.0,3650.0
2021,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,12.0,563.0,False,0.0,3300.0
2021,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,482.0,False,0.0,2950.0
2021,Chevrolet,Silverado 4WD TrailBoss,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,0.0,560.0,False,0.0,3300.0
2021,GMC,Sierra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,504.0,False,0.0,2950.0
2021,Chevrolet,Silverado Cab Chassis 4WD,Special Purpose Vehicle 4WD,Regular Gasoline,15.0,0.0,593.0,False,0.0,3550.0
2021,GMC,Sierra Cab Chassis 4WD,Special Purpose Vehicle 4WD,Regular Gasoline,15.0,0.0,593.0,False,0.0,3550.0
2021,Lexus,RX 350,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,391.0,False,0.0,2300.0
2021,Toyota,Highlander,Small Sport Utility Vehicle 2WD,Regular Gasoline,24.0,0.0,372.0,False,0.0,2200.0
2021,Toyota,Highlander Hybrid AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,35.0,0.0,254.0,False,0.0,1500.0
2021,Volvo,XC60 AWD PHEV,Small Sport Utility Vehicle 4WD,Premium Gasoline,27.0,57.0,196.0,True,0.0,2400.0
2021,Honda,Passport FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,22.0,0.0,407.0,False,0.0,2400.0
2020,Pagani,Huayra Roadster BC,Two Seaters,Premium Gasoline,12.0,0.0,707.0,False,0.0,5450.0
2021,Bentley,Continental GT Convertible,Minicompact Cars,Premium Gasoline,15.0,0.0,601.0,False,0.0,4350.0
2021,Audi,A6 quattro,Midsize Cars,Premium Gasoline,26.0,0.0,341.0,False,0.0,2500.0
2021,Maserati,Ghibli,Midsize Cars,Premium Gasoline,20.0,0.0,446.0,False,0.0,3250.0
2021,Chevrolet,Silverado 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,423.0,False,0.0,2550.0
2021,GMC,Sierra 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,17.0,0.0,523.0,False,0.0,3100.0
2021,GMC,Sierra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,464.0,False,0.0,2800.0
2021,Chevrolet,Traverse AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,439.0,False,0.0,2650.0
2021,Lincoln,Aviator PHEV AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,23.0,56.0,209.0,True,0.0,2300.0
2021,Porsche,718 Cayman,Two Seaters,Premium Gasoline,24.0,0.0,375.0,False,0.0,2700.0
2021,Porsche,718 Boxster S,Two Seaters,Premium Gasoline,21.0,0.0,423.0,False,0.0,3100.0
2021,Lexus,RC 350,Subcompact Cars,Premium Gasoline,23.0,0.0,385.0,False,0.0,2850.0
2021,Lexus,RC F,Subcompact Cars,Premium Gasoline,19.0,0.0,459.0,False,0.0,3450.0
2021,Acura,TLX AWD,Compact Cars,Premium Gasoline,24.0,0.0,369.0,False,0.0,2700.0
2021,Acura,TLX FWD A-SPEC,Compact Cars,Premium Gasoline,25.0,0.0,357.0,False,0.0,2600.0
2021,Mercedes-Benz,CLS450,Compact Cars,Premium Gasoline,26.0,0.0,347.0,False,0.0,2500.0
2021,Volkswagen,Arteon 4motion,Large Cars,Premium Gasoline,24.0,0.0,370.0,False,0.0,2700.0
2021,Cadillac,XT5 Hearse FWD,Special Purpose Vehicle 2WD,Premium Gasoline,21.0,0.0,425.0,False,0.0,3100.0
2021,Ford,Transit Connect Van FWD,Special Purpose Vehicle 2WD,Regular Gasoline,25.0,0.0,350.0,False,0.0,2100.0
2021,Ford,Transit Connect Van FFV,Special Purpose Vehicle 2WD,Regular Gasoline,25.0,19.0,350.0,False,0.0,2100.0
2021,Ford,Transit Connect Wagon LWB FWD,Special Purpose Vehicle 2WD,Regular Gasoline,26.0,0.0,344.0,False,0.0,2050.0
2021,Kia,Sorento FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,342.0,False,0.0,2050.0
2021,Mercedes-Benz,GLC300,Small Sport Utility Vehicle 2WD,Premium Gasoline,25.0,0.0,360.0,False,0.0,2600.0
2021,Audi,Q5,Small Sport Utility Vehicle 4WD,Premium Gasoline,25.0,0.0,349.0,False,0.0,2600.0
2021,Audi,Q3 quattro,Small Sport Utility Vehicle 4WD,Regular Gasoline,25.0,0.0,350.0,False,0.0,2100.0
2021,Kia,Sorento AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,375.0,False,0.0,2200.0
2021,Ferrari,SF90 Stradale Coupe,Two Seaters,Premium Gasoline,18.0,51.0,403.0,True,0.0,3650.0
2021,Toyota,Corolla APEX,Compact Cars,Regular Gasoline,34.0,0.0,264.0,False,0.0,1550.0
2021,Toyota,Camry XSE,Midsize Cars,Regular Gasoline,26.0,0.0,345.0,False,0.0,2050.0
2021,GMC,Sierra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,475.0,False,0.0,2800.0
2021,Lincoln,Corsair FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,361.0,False,0.0,2100.0
2021,Lincoln,Corsair AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,369.0,False,0.0,2200.0
2021,Dodge,Durango RWD,Standard Sport Utility Vehicle 2WD,Midgrade Gasoline,17.0,0.0,525.0,False,0.0,3550.0
2021,Audi,TT Coupe quattro,Subcompact Cars,Regular Gasoline,26.0,0.0,344.0,False,0.0,2050.0
2021,Audi,TT RS,Subcompact Cars,Premium Gasoline,24.0,0.0,373.0,False,0.0,2700.0
2021,Infiniti,Q60 Red Sport,Subcompact Cars,Premium Gasoline,22.0,0.0,405.0,False,0.0,2950.0
2021,Infiniti,Q60 Red Sport AWD,Subcompact Cars,Premium Gasoline,21.0,0.0,423.0,False,0.0,3100.0
2021,Infiniti,Q60 AWD,Subcompact Cars,Premium Gasoline,22.0,0.0,403.0,False,0.0,2950.0
2021,Audi,A4 quattro,Compact Cars,Premium Gasoline,28.0,0.0,311.0,False,0.0,2350.0
2021,Lexus,IS 300,Compact Cars,Premium Gasoline,25.0,0.0,357.0,False,0.0,2600.0
2021,Mercedes-Benz,AMG CLS53 4matic Plus,Compact Cars,Premium Gasoline,23.0,0.0,389.0,False,0.0,2850.0
2021,Honda,Accord,Large Cars,Regular Gasoline,33.0,0.0,268.0,False,0.0,1600.0
2021,Fiat,500X AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,356.0,False,0.0,2050.0
2021,Nissan,Rogue AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,310.0,False,0.0,1850.0
